Wavelength	Mean	Std+	Std-
773	0.4709794	0.556823935	0.385134865
774	0.4714956	0.557404672	0.385586528
775	0.4719378	0.557899977	0.385975623
776	0.4723438	0.558356613	0.386330987
777	0.4727276	0.558793683	0.386661517
778	0.473216	0.559348158	0.387083842
779	0.473725	0.559912279	0.387537721
780	0.4742382	0.560466189	0.388010211
781	0.4747112	0.561024596	0.388397804
782	0.475163	0.561540118	0.388785882
783	0.4756046	0.562035097	0.389174103
784	0.476058	0.562567632	0.389548368
785	0.4764538	0.56302785	0.38987975
786	0.4768438	0.563487122	0.390200478
787	0.477267	0.564000949	0.390533051
788	0.4777526	0.564576037	0.390929163
789	0.478242	0.5651313	0.3913527
790	0.4787218	0.565645046	0.391798554
791	0.479067	0.566020478	0.392113522
792	0.4795002	0.566501096	0.392499304
793	0.4800032	0.567069841	0.392936559
794	0.4805274	0.56769284	0.39336196
795	0.4809884	0.568253465	0.393723335
796	0.4814228	0.568766673	0.394078927
797	0.4818544	0.569222708	0.394486092
798	0.482285	0.569690128	0.394879872
799	0.4827538	0.570211337	0.395296263
800	0.4832686	0.570797019	0.395740181
801	0.4836668	0.571281488	0.396052112
802	0.4840662	0.571737382	0.396395018
803	0.484481	0.572185288	0.396776712
804	0.4849906	0.572741372	0.397239828
805	0.4854438	0.573268706	0.397618894
806	0.485852	0.573741635	0.397962365
807	0.4862044	0.574096302	0.398312498
808	0.4865582	0.574522053	0.398594347
809	0.486934	0.575000491	0.398867509
810	0.4873392	0.575533028	0.399145372
811	0.4876034	0.575911442	0.399295358
812	0.4878258	0.576226256	0.399425344
813	0.4880312	0.576510244	0.399552156
814	0.4883558	0.576949535	0.399762065
815	0.4887416	0.577433711	0.400049489
816	0.4891732	0.577945205	0.400401195
817	0.4896436	0.578459595	0.400827605
818	0.4901062	0.578957733	0.401254667
819	0.49065	0.57953045	0.40176955
820	0.4913376	0.580241076	0.402434124
821	0.4909746	0.57985291	0.40209629
822	0.4912258	0.580178015	0.402273585
823	0.4920734	0.581174603	0.402972197
824	0.4925798	0.581668373	0.403491227
825	0.4928298	0.581908855	0.403750745
826	0.4929792	0.582068901	0.403889499
827	0.493189	0.582355129	0.404022871
828	0.4935938	0.582820332	0.404367268
829	0.4939534	0.583208463	0.404698337
830	0.4941442	0.583378819	0.404909581
831	0.4943408	0.583625554	0.405056046
832	0.4946	0.583922942	0.405277058
833	0.49492	0.584266047	0.405573953
834	0.4952538	0.584654363	0.405853237
835	0.4955624	0.584967173	0.406157627
836	0.4958528	0.585241759	0.406463841
837	0.4961222	0.585523833	0.406720567
838	0.4964074	0.585828206	0.406986594
839	0.4967036	0.586161065	0.407246135
840	0.4970122	0.586534976	0.407489424
841	0.4973028	0.586879246	0.407726354
842	0.4975362	0.587145607	0.407926793
843	0.4977228	0.587344322	0.408101278
844	0.4981618	0.587805625	0.408517975
845	0.4984802	0.588168192	0.408792208
846	0.4987324	0.588473674	0.408991126
847	0.4990224	0.588800634	0.409244166
848	0.499117	0.588910744	0.409323256
849	0.4992872	0.589107055	0.409467345
850	0.4997458	0.589628246	0.409863354
851	0.5001734	0.59009048	0.41025632
852	0.5002154	0.590113209	0.410317591
853	0.4998298	0.589656408	0.410003192
854	0.5002744	0.59022368	0.41032512
855	0.5008996	0.59096733	0.41083187
856	0.5015214	0.591685093	0.411357707
857	0.5016956	0.591877791	0.411513409
858	0.501817	0.591995234	0.411638766
859	0.5019866	0.592173079	0.411800121
860	0.5023034	0.592542975	0.412063825
861	0.5025372	0.592834119	0.412240281
862	0.5028564	0.593203796	0.412509004
863	0.5032928	0.593680534	0.412905066
864	0.503276	0.593648095	0.412903905
865	0.5032184	0.593596706	0.412840094
866	0.5032532	0.593665837	0.412840563
867	0.503937	0.594447759	0.413426241
868	0.504372	0.594952114	0.413791886
869	0.504674	0.595312614	0.414035386
870	0.5048874	0.595587474	0.414187326
871	0.5051306	0.595828161	0.414433039
872	0.5053284	0.59605426	0.41460254
873	0.505457	0.596268474	0.414645526
874	0.5056482	0.596418351	0.414878049
875	0.5058472	0.596651406	0.415042994
876	0.5060368	0.596926323	0.415147277
877	0.506135	0.597065516	0.415204484
878	0.5062988	0.59723574	0.41536186
879	0.5064498	0.59736586	0.41553374
880	0.5064926	0.597357194	0.415628006
881	0.5064966	0.597370193	0.415623007
882	0.506495	0.597388382	0.415601618
883	0.5064952	0.597407703	0.415582697
884	0.5064862	0.597387317	0.415585083
885	0.5064566	0.5973602	0.415553
886	0.506414	0.597334119	0.415493881
887	0.5064096	0.5973532	0.415466
888	0.5064276	0.597377646	0.415477554
889	0.506465	0.597401983	0.415528017
890	0.5065286	0.597418119	0.415639081
891	0.5064188	0.597382804	0.415454796
892	0.5063816	0.597446779	0.415316421
893	0.506519	0.59768605	0.41535195
894	0.5065784	0.597706549	0.415450251
895	0.5065422	0.597678065	0.415406335
896	0.5064238	0.597612715	0.415234885
897	0.506403	0.597591697	0.415214303
898	0.506335	0.597602985	0.415067015
899	0.50626	0.597628686	0.414891314
900	0.5062504	0.597645291	0.414855509
901	0.5062972	0.597693981	0.414900419
902	0.5064778	0.597892265	0.415063335
903	0.50685	0.598316461	0.415383539
904	0.5071976	0.598631782	0.415763418
905	0.5072464	0.598666982	0.415825818
906	0.5070108	0.598445641	0.415575959
907	0.506734	0.5982447	0.4152233
908	0.5065824	0.598041423	0.415123377
909	0.506585	0.597985392	0.415184608
910	0.5068902	0.598480503	0.415299897
911	0.5069514	0.598502665	0.415400135
912	0.5069892	0.598501412	0.415476988
913	0.5071072	0.598694857	0.415519543
914	0.507036	0.598624044	0.415447956
915	0.5070204	0.598658346	0.415382454
916	0.507079	0.598813311	0.415344689
917	0.5071618	0.598850953	0.415472647
918	0.5071674	0.598788376	0.415546424
919	0.5071602	0.598688634	0.415631766
920	0.5072692	0.598662959	0.415875441
921	0.5073166	0.598706513	0.415926687
922	0.507241	0.598641527	0.415840473
923	0.5069564	0.598319555	0.415593245
924	0.5068942	0.59828161	0.41550679
925	0.5068486	0.598274803	0.415422397
926	0.5067972	0.5982709	0.4153235
927	0.5067836	0.598283923	0.415283277
928	0.5066916	0.598157087	0.415226113
929	0.5064622	0.597885006	0.415039394
930	0.5058498	0.59740761	0.41429199
931	0.5051464	0.596790825	0.413501975
932	0.5043008	0.596034108	0.412567492
933	0.503286	0.595144676	0.411427324
934	0.502536	0.594262331	0.410809669
935	0.501959	0.593654499	0.410263501
936	0.5016282	0.59347848	0.40977792
937	0.5016072	0.593508836	0.409705564
938	0.5017736	0.593461811	0.410085389
939	0.5019354	0.593333176	0.410537624
940	0.501537	0.593048592	0.410025408
941	0.5013692	0.592723322	0.410015078
942	0.5011866	0.592384591	0.409988609
943	0.5007926	0.592046733	0.409538467
944	0.4989596	0.590066412	0.407852788
945	0.4974024	0.588350887	0.406453913
946	0.4964776	0.587287107	0.405668093
947	0.4958614	0.586709796	0.405013004
948	0.4953086	0.585960274	0.404656926
949	0.494699	0.585017067	0.404380933
950	0.4934738	0.583660965	0.403286635
951	0.4922628	0.582146884	0.402378716
952	0.4909604	0.580544515	0.401376285
953	0.4894282	0.578884832	0.399971568
954	0.4882706	0.577411227	0.399129973
955	0.4871856	0.576147067	0.398224133
956	0.4861164	0.575121973	0.397110827
957	0.484482	0.573051429	0.395912571
958	0.4830772	0.571384488	0.394769912
959	0.4819548	0.570142023	0.393767577
960	0.4815396	0.569676885	0.393402315
961	0.4804238	0.568319842	0.392527758
962	0.4791264	0.566772659	0.391480141
963	0.4781284	0.565714294	0.390542506
964	0.4774888	0.564731745	0.390245855
965	0.4767106	0.563710081	0.389711119
966	0.4756454	0.562613138	0.388677662
967	0.4754052	0.56225596	0.38855444
968	0.4750482	0.561795514	0.388300886
969	0.4746114	0.561281596	0.387941204
970	0.4743802	0.561083364	0.387677036
971	0.474176	0.560911662	0.387440338
972	0.473908	0.560590546	0.387225454
973	0.4734116	0.55977931	0.38704389
974	0.4728544	0.559167214	0.386541586
975	0.4724746	0.558736365	0.386212835
976	0.472408	0.558530268	0.386285732
977	0.4724382	0.558378747	0.386497653
978	0.4719694	0.557913593	0.386025207
979	0.4711614	0.557259115	0.385063685
980	0.4714998	0.557533367	0.385466233
981	0.471553	0.557451098	0.385654902
982	0.4714674	0.557290803	0.385643997
983	0.4713954	0.557452113	0.385338687
984	0.4714294	0.557543137	0.385315663
985	0.471414	0.557531282	0.385296718
986	0.4712744	0.557376482	0.385172318
987	0.471892	0.557744189	0.386039811
988	0.4719182	0.557661811	0.386174589
989	0.4714086	0.55719333	0.38562387
