Wavelength	Mean	Std+	Std-
770	0.4690286	0.519526249	0.418530951
771	0.4699092	0.520519675	0.419298725
772	0.4707404	0.521448003	0.420032797
773	0.47153055	0.522326494	0.420734606
774	0.472263	0.523150244	0.421375756
775	0.4730172	0.52398503	0.42204937
776	0.473714	0.524761598	0.422666402
777	0.4742759	0.525409382	0.423142418
778	0.4749283	0.526135763	0.423720837
779	0.4756078	0.526889643	0.424325957
780	0.4763023	0.52766058	0.42494402
781	0.47689255	0.528317275	0.425467825
782	0.47750465	0.528993749	0.426015551
783	0.4781432	0.529698206	0.426588194
784	0.4788234	0.530458602	0.427188198
785	0.4794259	0.531130836	0.427720964
786	0.47997905	0.53174115	0.42821695
787	0.4804762	0.532274537	0.428677863
788	0.48096435	0.532808627	0.429120073
789	0.4815225	0.533420653	0.429624347
790	0.4821723	0.534132962	0.430211638
791	0.48271635	0.534729607	0.430703093
792	0.4832975	0.535369764	0.431225236
793	0.4838954	0.53603232	0.43175848
794	0.4844298	0.536634589	0.432225011
795	0.48501255	0.537285049	0.432740051
796	0.48562355	0.537959758	0.433287342
797	0.486254	0.538644392	0.433863608
798	0.48676145	0.539199745	0.434323155
799	0.48726095	0.539753954	0.434767946
800	0.48777145	0.540329719	0.435213181
801	0.4883424	0.540961096	0.435723704
802	0.48894965	0.541628546	0.436270754
803	0.48957825	0.542318054	0.436838446
804	0.49013645	0.542939566	0.437333334
805	0.49068605	0.543542805	0.437829295
806	0.4911897	0.544095808	0.438283592
807	0.4915747	0.544530907	0.438618493
808	0.49202755	0.545028596	0.439026504
809	0.4924696	0.545505815	0.439433385
810	0.4928691	0.545927251	0.439810949
811	0.4930597	0.546119635	0.439999765
812	0.4932153	0.546261203	0.440169397
813	0.4933511	0.546371497	0.440330703
814	0.4935155	0.546534181	0.440496819
815	0.4937943	0.54683443	0.44075417
816	0.49418675	0.547269239	0.441104261
817	0.49475285	0.547907955	0.441597745
818	0.4955604	0.548846311	0.442274489
819	0.49628965	0.549687047	0.442892253
820	0.49682445	0.550283755	0.443365145
821	0.49702525	0.550451693	0.443598807
822	0.4973893	0.550851085	0.443927515
823	0.4979233	0.551490578	0.444356022
824	0.4986778	0.552375335	0.444980265
825	0.49917605	0.552932122	0.445419978
826	0.4995358	0.553311129	0.445760471
827	0.49979585	0.553569958	0.446021742
828	0.5000786	0.553883859	0.446273341
829	0.5003969	0.55424598	0.44654782
830	0.50076875	0.554668962	0.446868538
831	0.50128375	0.555237189	0.447330311
832	0.5017879	0.555800264	0.447775536
833	0.5022627	0.556337773	0.448187627
834	0.50271985	0.556848794	0.448590906
835	0.5031765	0.557371778	0.448981222
836	0.50361195	0.557876692	0.449347208
837	0.50396125	0.558281685	0.449640815
838	0.5044011	0.558772	0.4500302
839	0.5048582	0.559282439	0.450433961
840	0.5052991	0.559784891	0.450813309
841	0.5056651	0.560201395	0.451128805
842	0.50606955	0.560652174	0.451486926
843	0.506514	0.561139411	0.451888589
844	0.50681515	0.561483441	0.452146859
845	0.5071411	0.561856933	0.452425267
846	0.5074855	0.562249442	0.452721558
847	0.50784215	0.562644116	0.453040184
848	0.50823245	0.563076383	0.453388517
849	0.5085853	0.563472184	0.453698416
850	0.5088217	0.563748528	0.453894872
851	0.5090551	0.564001384	0.454108816
852	0.5093579	0.5643279	0.4543879
853	0.50975245	0.564756254	0.454748646
854	0.51013745	0.565203309	0.455071591
855	0.5104612	0.565583144	0.455339256
856	0.51074435	0.565914326	0.455574374
857	0.5110739	0.566279244	0.455868556
858	0.51132975	0.566566949	0.456092551
859	0.5115398	0.566805281	0.456274319
860	0.51169895	0.566986777	0.456411123
861	0.5119449	0.567258027	0.456631773
862	0.5121742	0.567513289	0.456835111
863	0.5123734	0.567739302	0.457007498
864	0.51273665	0.568100379	0.457372921
865	0.5130429	0.56843211	0.45765369
866	0.5132847	0.568716288	0.457853112
867	0.51340915	0.568859936	0.457958364
868	0.5135191	0.568993311	0.458044889
869	0.51366125	0.569157549	0.458164951
870	0.5138988	0.569410212	0.458387388
871	0.5140655	0.569599331	0.458531669
872	0.5142495	0.569798468	0.458700532
873	0.5144724	0.57002519	0.45891961
874	0.51467255	0.570245122	0.459099978
875	0.51481335	0.570401327	0.459225373
876	0.51490995	0.570507468	0.459312432
877	0.51501805	0.570610622	0.459425478
