Wavelength	Mean	Std+	Std-
973	0.34167675	0.388902388	0.294451112
974	0.3414252	0.38858752	0.29426288
975	0.34142895	0.388509721	0.294348179
976	0.3420217	0.389000591	0.295042809
977	0.34185805	0.388832543	0.294883557
978	0.34196755	0.388909933	0.295025167
979	0.34232465	0.389223704	0.295425596
980	0.34237975	0.389396863	0.295362637
981	0.3425931	0.389670973	0.295515227
982	0.34286795	0.389975313	0.295760587
983	0.3430861	0.390214808	0.295957392
984	0.34375165	0.39093572	0.29656758
985	0.3442762	0.391548847	0.297003553
986	0.3443924	0.391794732	0.296990068
987	0.3449163	0.392388509	0.297444091
988	0.34534415	0.392871685	0.297816615
989	0.34565815	0.393227965	0.298088335
990	0.346032	0.393620971	0.298443029
991	0.34656995	0.394238222	0.298901678
992	0.34722785	0.394991606	0.299464094
993	0.34797775	0.395773191	0.300182309
994	0.34836925	0.396235737	0.300502763
995	0.348706	0.396642827	0.300769173
996	0.3491182	0.39710279	0.30113361
997	0.34942655	0.397463169	0.301389931
998	0.3497557	0.397809126	0.301702274
999	0.35014245	0.398184134	0.302100766
1000	0.3509765	0.399143451	0.302809549
1001	0.35148585	0.404455421	0.298516279
1002	0.3523126	0.405351175	0.299274025
1003	0.3531403	0.406231537	0.300049063
1004	0.35372935	0.406855708	0.300602992
1005	0.35432635	0.407509986	0.301142714
1006	0.35501035	0.408264458	0.301756242
1007	0.35567535	0.408999502	0.302351198
1008	0.35634575	0.409706138	0.302985362
1009	0.35706735	0.410448786	0.303685914
1010	0.3577614	0.411199727	0.304323073
1011	0.35836685	0.41188873	0.30484497
1012	0.35894905	0.412532473	0.305365627
1013	0.3595807	0.413228655	0.305932745
1014	0.36030045	0.414028895	0.306572005
1015	0.36110955	0.414886381	0.307332719
1016	0.3618431	0.415644176	0.308042024
1017	0.36255225	0.41641651	0.30868799
1018	0.3632542	0.417188119	0.309320281
1019	0.3637961	0.417776981	0.309815219
1020	0.36436195	0.418383596	0.310340304
1021	0.3650632	0.41914671	0.31097969
1022	0.36571525	0.419872963	0.311557537
1023	0.3662829	0.420483587	0.312082213
1024	0.3668537	0.421055892	0.312651508
1025	0.3674324	0.42162767	0.31323713
1026	0.368023	0.422236674	0.313809326
1027	0.3686904	0.42295066	0.31443014
1028	0.3693391	0.423654983	0.315023217
1029	0.36987055	0.424239338	0.315501762
1030	0.37046955	0.424897915	0.316041185
1031	0.37114925	0.425635339	0.316663161
1032	0.3716443	0.426161907	0.317126693
1033	0.37203215	0.426563942	0.317500358
1034	0.37251385	0.427058354	0.317969346
1035	0.3730996	0.427703809	0.318495391
1036	0.37374725	0.428463266	0.319031234
1037	0.3742831	0.429080101	0.319486099
1038	0.3747045	0.429530863	0.319878137
1039	0.3751756	0.430029333	0.320321867
1040	0.3756792	0.430569501	0.320788899
1041	0.37612915	0.431050301	0.321207999
1042	0.3766259	0.431578197	0.321673603
1043	0.3771825	0.432174044	0.322190956
1044	0.37765085	0.432678564	0.322623136
